id_str,from_user,text,created_at,time,in_reply_to_user_id,user_followers_count,friends_count
1084765923670544386,dulur_rengtani,"Wisata jeruk pamelo Thailand

Tentang pertanian. Harus diakui negara Thailang lebih unggul dari Indonesia. Sistem p… https://t.co/3rSXFn1WnK",2021-06-08 23:42:12,2021-06-08 23:59:19,,10,7
598959076,20detik,"Menyusuri Sungai Martapura Dengan Kapal Wisata, Banjarmasin Kalimantan Selatan https://t.co/daWGriByrR",2021-06-08 23:41:20,2021-06-08 23:59:19,,84094,10
1630494620,IcalAfriza,Again! @ Taman wisata puncak Bila - Sidrap https://t.co/1dHNRAmgUs,2021-06-08 23:39:58,2021-06-08 23:59:19,,321,229
788224303355404289,BandungyukCom,Udah tau belum? Kalo butuh informasi wisata Bandung kamu bisa cari tau semua nya di https://t.co/tmt29AKqCp ! #wisatabandung,2021-06-08 23:38:53,2021-06-08 23:59:19,,218,287
1619443765,BisKota_,"RT @IdaWahy46426532: @drhaltekehalte Jln"" main ke taman wisata alam mangrove kapuk jakarta utara dkt PIK 2 dkt.suasana tenang sejuk jembata…",2021-06-08 23:32:36,2021-06-08 23:59:19,,11136,661
1242404644984197121,BombayHerry,RT @humas_banjar: Personil Bhabinkamtibmas Polsek Sungai Tabuk bersama Babinsa Koramil Sungai Tabuk melaksanakan Kegiatan Rutin Yang Diting…,2021-06-08 23:30:01,2021-06-08 23:59:19,,9,9
1002898196442464256,sadwankerzclub,RT @kijkkhrushchev: agar startup objek wisata pariwisata berkelanjutan teknologi hijau 4.0 machine learning data millenial sustainable deve…,2021-06-08 23:25:51,2021-06-08 23:59:19,,710,845
598959076,20detik,Berwisata ke Pantai Jodoh Banjarmasin Kalimantan Selatan https://t.co/O3rikP1HCj,2021-06-08 23:25:19,2021-06-08 23:59:19,,84094,10
1261951270383808512,CilacapKekinian,Baru saja mengirim foto @ Obyek Wisata Waduk Kubangkangkung https://t.co/u2OuS9llrP,2021-06-08 23:23:50,2021-06-08 23:59:19,,316,151
948206342216474624,OfficialGaluhID,"Sungai Cimantaja di Ciamis Akan Jadi Wisata Arung Jeram- https://t.co/2AjIMnXz5T
#PariwisataCiamis… https://t.co/qM4i3Grgpr",2021-06-08 23:20:28,2021-06-08 23:59:19,,251,71
1390256850688348167,avocadowpie,@HAIKYUUFESS tobio kenapa gak jalan di tempat tujuan wisata yang paling bener gt sie yah gan ane mau jual sj hp mu… https://t.co/rRfxdJLAnH,2021-06-08 23:20:13,2021-06-08 23:59:19,1251517568889716737,18,66
1377550447699841034,Bhalqishh,"RT @RestuAndara99: Yuk Traveling ke Kalianda
Kec :Kalianda Lereng gunung Rajabasa, Lampung Selatan
Di Pemandian Air Panas Way Belerang
Perj…",2021-06-08 23:14:28,2021-06-08 23:59:19,,1758,1606
1039548683623092224,HolydayMarissa,-&gt; sewa bus Karyawan paling ekonomis 0813 1508 3803   https://t.co/9ivOzzuyRJ,2021-06-08 23:11:30,2021-06-08 23:59:19,,421,1207
1262585503414579200,RenataDiyanra,"Sebagai tempat wisata yg menawarkan pengalaman unik melihat danau yg dapat berubah warna🌹

Demikian ulasan tentang… https://t.co/L0QvgtrN85",2021-06-08 23:07:12,2021-06-08 23:59:19,1262585503414579200,19470,16984
3238782974,SFT97JCY,"— Torii ya! Deretan gerbang berwarna orange-kemerahan yang memang menjadi daya tarik wisata dari kuil ini.

untuk h… https://t.co/b3uskFNONG",2021-06-08 23:06:32,2021-06-08 23:59:19,3238782974,525,162
3238782974,SFT97JCY,"5. Kuil Fushimi Inari Taisha

Rasanya ada yang kurang ya? Bersenang-senang, sudah. Makan, sudah. Pergi ketempat yan… https://t.co/cl3RiBPKoH",2021-06-08 23:04:06,2021-06-08 23:59:19,3238782974,525,162
881762029731590144,SFT95JIMIN,Nah setelah puas berjalan-jalan kayaknya gak lengkap ya kalo kita gak beli atau bawa sesuatu dari tempat wisata yan… https://t.co/2UTPFjI17r,2021-06-08 23:02:33,2021-06-08 23:59:19,881762029731590144,452,387
881762029731590144,SFT95JIMIN,"Tak hanya wisata bersejarah dan budaya saja, siapa sangka bahwa di Takayama terdapat suatu tempat yang ada dalam se… https://t.co/mBPbPuphS9",2021-06-08 23:02:27,2021-06-08 23:59:19,881762029731590144,452,387
881762029731590144,SFT95JIMIN,Di Kota Takayama juga ada banyak sekali destinasi wisata yang bersejarah. Salah satunya ialah Hida Takayama Town Mu… https://t.co/5AXy11csze,2021-06-08 23:02:17,2021-06-08 23:59:19,881762029731590144,452,387
2576410699,FantasiTour,Paket Wisata Ke Karimunjawa via Pelabuhan Jepara l Web : https://t.co/IMhsbatYmM l Hub : 085290017131 l Pin BB 5E35769E,2021-06-08 23:01:51,2021-06-08 23:59:19,,158,322
952388137824563200,intan44789573,@gowjek Makanan &amp; tempat wisata,2021-06-08 23:01:50,2021-06-08 23:59:19,1004713276695932928,3,154
3238782974,SFT97JCY,"— lalu lalang orang berjalan, kamu juga bisa mencoba berbagai macam makanan, minuman, dan objek wahana wisata yang… https://t.co/LJq3SDeAVx",2021-06-08 22:59:11,2021-06-08 23:59:19,3238782974,525,162
1259810141790076929,jungyataaa,"RT @ParkJisung_INA: 210608 OP ngeliat sign &amp; tulisan #JISUNG di tempat wisata Cable Car Busan yg Jisung datengin kemarin

Jumat, 4 Juni 202…",2021-06-08 22:54:42,2021-06-08 23:59:19,,1730,1491
2952189942,AyuTasia_,"3 Gunung Dekat Jakarta yang Bisa Didaki Sehari https://t.co/KMqyOVUmU3

#Jakarta #Gunung #Mendaki #Wisata #Travel #Liburan #Bogor",2021-06-08 22:53:34,2021-06-08 23:59:19,,2069,1789
598959076,20detik,"Owa-owa Lebih Panjang Umur Ketika Hidup di Habitatnya, Palangkaraya https://t.co/873ttGFhvc",2021-06-08 22:53:17,2021-06-08 23:59:19,,84094,10
951952690111594496,NgilmuKantiLaku,"@Owaala @detikcom Klo alasan keselamatan itu jelas gak relevan lagi krn pilkada jalan terus, tempat wisata dibuka,… https://t.co/YW3RsLfv36",2021-06-08 22:50:39,2021-06-08 23:59:19,4760940624,554,598
803949908,Pengembara_Kopi,RT @BoykeCoki: Menarik nih idenya... 👍👍  https://t.co/aMV0q9u93U,2021-06-08 22:46:48,2021-06-08 23:59:19,,1580,1204
1402387588506275842,Kianas8r39,"RT @CNNIndonesia: Sumatra Dominasi Zona Merah Covid, Diduga Akibat Wisata https://t.co/giTWgpTXlT",2021-06-08 22:46:01,2021-06-08 23:59:19,,1,39
3219582270,dayat2015,"RT @halimiskandarnu: Masih di BUMDes Mandiri, mereka juga punya Desa Wisata yang terletak dibantaran sungai bengawan solo. Dilengkapi denga…",2021-06-08 22:44:33,2021-06-08 23:59:19,,3,28
434140894,catperku,"Wisata Mangrove Bali Selatan, Keren Juga Ya! [ Tempat Wisata Di Bali ] - https://t.co/HTMisW3nd2 https://t.co/BsVSW2Tlyg",2021-06-08 22:41:52,2021-06-08 23:59:19,,8413,2250
973161283,idbcpr,"Wisata Mangrove Bali Selatan, Keren Juga Ya! [ Tempat Wisata Di Bali ] - https://t.co/l6QRd0kPna https://t.co/Nfg2XhnD6n",2021-06-08 22:41:51,2021-06-08 23:59:19,,35497,982
1399705558643478528,duniamountain,"Duniamountain adalah salah satu traveler di daerah kota malang dan profesional, dengan ini duniamountain membuka pa… https://t.co/HBKtJrOYvr",2021-06-08 22:41:44,2021-06-08 23:59:19,,0,8
3238782974,SFT97JCY,"2. Nankinmachi

Tujuan wisata berikutnya ada di Kobe. Untuk kamu yang seperti saya, ya, pecinta makanan, tempat ini… https://t.co/gsvqEcjuFA",2021-06-08 22:39:09,2021-06-08 23:59:19,3238782974,525,162
1361142456427769867,DewiRahelia,"“Apalagi untuk wisata misalnya kalau kepengen mencari halal tourism kita punya pantai, gunung , &amp; alam yg luar bias… https://t.co/rZ6Ulfvjht",2021-06-08 22:38:08,2021-06-08 23:59:19,,14,46
1232384293,dik_genPetir,"RT @1923Media: Ijin Piala Walikota Solo 2021 sudah turun. Menurut Walikota Solo, Gibran Rakabuming Raka semua pembiayaan dari sponsor terma…",2021-06-08 22:37:34,2021-06-08 23:59:19,,370,641
1356866154246012928,koramil7grabag,SINERGITAS BABINSA DAN BABHINKAMTIBMAS LAKSANAKAN PENGAMANAN DAN PEMANTAUN DI OBYEK WISATA. https://t.co/NLSkX7Gn8s,2021-06-08 22:36:46,2021-06-08 23:59:19,,2,1
498237435,KabarSiang,Lagi Butuh Duit? Ikutan Nih Lomba Motret Destinasi Wisata Berhadiah Ratusan Juta Rupiah! https://t.co/BNDfQZDntS,2021-06-08 22:36:03,2021-06-08 23:59:19,,1806,45
849551488313700354,NSusanti4,"RT @halimiskandarnu: Masih di BUMDes Mandiri, mereka juga punya Desa Wisata yang terletak dibantaran sungai bengawan solo. Dilengkapi denga…",2021-06-08 22:35:39,2021-06-08 23:59:19,,583,144
1381253647800012805,garamdapuremak,"RT @CNNIndonesia: Sumatra Dominasi Zona Merah Covid, Diduga Akibat Wisata https://t.co/giTWgpTXlT",2021-06-08 22:24:06,2021-06-08 23:59:19,,3,46
973161283,idbcpr,"Pantai Buron, Pantai Nelayan Sekaligus Obyek Wisata Gunungkidul - https://t.co/D5PBxUzQeW https://t.co/NBSJfnXGZ3",2021-06-08 22:23:50,2021-06-08 23:59:19,,35497,982
1294179734813728768,6666Irfan,"@WonosoboUp Ya jangan buat wisata, lha udah dijadikan obyek wisata kok berharap jangan rame. Kontra produktif narasinya",2021-06-08 22:23:08,2021-06-08 23:59:19,2955467522,36,248
752741690583179264,baliportalnews,"'Tri Hita Karana' dalam Pesona Wisata Desa Adat Kelecung
#DesaAdatKelecung #DesaWisata #Klecung #Tabanan… https://t.co/fsAyTo1Vpz",2021-06-08 22:22:56,2021-06-08 23:59:19,,219,1
150623575,miftaahulf,@Risalatul_EF wisata aer?,2021-06-08 22:22:01,2021-06-08 23:59:19,466344982,403,214
2735286901,novanpramadi12,"RT @RestuAndara99: Yuk Traveling ke Kalianda
Kec :Kalianda Lereng gunung Rajabasa, Lampung Selatan
Di Pemandian Air Panas Way Belerang
Perj…",2021-06-08 22:16:46,2021-06-08 23:59:19,,180,364
975679589061029889,kuanlinyy_,"RT @ParkJisung_INA: 210608 OP ngeliat sign &amp; tulisan #JISUNG di tempat wisata Cable Car Busan yg Jisung datengin kemarin

Jumat, 4 Juni 202…",2021-06-08 22:12:50,2021-06-08 23:59:19,,582,813
1079628559,Popbela_com,Sekali dalam hidupmu datanglah kemari! https://t.co/BBXH3eSYZA,2021-06-08 22:10:08,2021-06-08 23:59:19,,97366,91
598959076,20detik,"Pulau Hampapak Palangkaraya, Melihat Pusat Rehabilitasi Owa-owa https://t.co/ackzAdDNQT",2021-06-08 22:05:15,2021-06-08 23:59:19,,84094,10
725207156992024576,dewi_cirebon,Info seputar wisata di yang ada di Wilayah Ciayumajakuning - https://t.co/FMuYnlIgrZ,2021-06-08 22:02:59,2021-06-08 23:59:19,,458,40
3178641198,SFT92KSJ,3 Wisata Indoor yang Sayang Dilewatkan saat Ke Jepang,2021-06-08 22:02:08,2021-06-08 23:59:19,,496,458
3005027173,EmdeTravel,Wisata Murah Bareng EmdeTravel ! Info Paket Wisata #Karimunjawa l #Bromo l #Malang l #Jogja l Hub : 085740601194,2021-06-08 22:00:54,2021-06-08 23:59:19,,50,85
1019615628334780416,Yanto_Bilar,"Enak jaman pak harto yg mana dulu di sby ada DOLLY wisata lendir terbesar se Asean , kini ???
#100tahunPakHarto",2021-06-08 21:56:32,2021-06-08 23:59:19,,78,88
3097002019,AgenSentulcity,"PERBUKITAN ALAM YG INDAH MENYELIMUTI DINDING DINDING MATA SEPANJANG PERJALANAN MENUJU WISATA ALAM SATU INI.

https://t.co/5UPTmC8jRd",2021-06-08 21:53:51,2021-06-08 23:59:19,,82,371
2301783151,DewaPhotography,"PERBUKITAN ALAM YG INDAH MENYELIMUTI DINDING DINDING MATA SEPANJANG PERJALANAN MENUJU WISATA ALAM SATU INI.

https://t.co/d1IptmoAdM",2021-06-08 21:53:15,2021-06-08 23:59:19,,117,439
1161105482053853189,crrentlyhungry,"@Askrlfess taman kota, pantai, tempat wisata, mall, banyak nder",2021-06-08 21:51:41,2021-06-08 23:59:19,1197225394866282496,145,259
1950992143,quinnsam1212,"RT @TelkomIndonesia: Sobat, setelah disahkan PBB pada tahun 2008, untuk menghargai laut di dunia, maka setiap tanggal 8 Juni diperingati se…",2021-06-08 21:50:40,2021-06-08 23:59:19,,1655,1680
1173947810477068288,ngangaa_,@sourspringtea Wkwkwk mau wisata kuliner juga skskk kangen roti maryam 😂,2021-06-08 21:48:42,2021-06-08 23:59:19,1245507789285277697,930,890
4782219858,Jalan2Bro,"Biro perjalanan wisata terpercaya dengan sistem integrasi terbaru , info tour lengkap kami klik https://t.co/k2d3kBNYwE",2021-06-08 21:46:04,2021-06-08 23:59:19,,161,255
1188251201806032896,maratusss1205,"RT @ParkJisung_INA: 210608 OP ngeliat sign &amp; tulisan #JISUNG di tempat wisata Cable Car Busan yg Jisung datengin kemarin

Jumat, 4 Juni 202…",2021-06-08 21:45:34,2021-06-08 23:59:19,,34,113
1245507789285277697,sourspringtea,"@ngangaa_ Orang2 kalo ke ampel: ziarah, ngaji2
Aku kalo ke ampel:wisata kuliner✅

Gass lah ntar km ziarah aku makan2 haha",2021-06-08 21:43:17,2021-06-08 23:59:19,1173947810477068288,377,321
931641386025103360,teddy_ake,"RT @halimiskandarnu: Masih di BUMDes Mandiri, mereka juga punya Desa Wisata yang terletak dibantaran sungai bengawan solo. Dilengkapi denga…",2021-06-08 21:40:35,2021-06-08 23:59:19,,325,168
598959076,20detik,Menuju Pulau Rehabilitasi Owa-owa di Palangkaraya Kalimantan Tengah https://t.co/ECFzS9cMwc,2021-06-08 21:37:13,2021-06-08 23:59:19,,84094,10
722810805968723968,BantenKicau,"Telah Hadir Wisata Kuliner Trendy di Pandeglang, Kapulso Café Resmi Dibuka oleh Bupati Pandeglang… https://t.co/yIGhpJ54df",2021-06-08 21:28:38,2021-06-08 23:59:19,,139,2
2991309448,pdgcitynews,via hwkgroup: Mencari travel terpercaya &amp; berpengalaman atau paket wisata hemat untuk liburan hemat anda? | cp: 085817017236/59c95d1b,2021-06-08 21:27:59,2021-06-08 23:59:19,,5288,1
1240833957375037440,Sofyikaaa_,"RT @TelkomIndonesia: Sobat, setelah disahkan PBB pada tahun 2008, untuk menghargai laut di dunia, maka setiap tanggal 8 Juni diperingati se…",2021-06-08 21:25:03,2021-06-08 23:59:19,,26,129
2952189942,AyuTasia_,"5 Hal yang Perlu Diperhatikan Saat Liburan ke Danau Kelimutu https://t.co/KMqyOVUmU3

#DanauKelimutu #Travel #Wisata #Ende #Liburan",2021-06-08 21:22:08,2021-06-08 23:59:19,,2069,1789
1039548683623092224,HolydayMarissa,-&gt;Rental Mobil Tangerang Murah dan terpercaya   call: 0831 2781 7778     https://t.co/sHuAPuJibG,2021-06-08 21:11:30,2021-06-08 23:59:19,,421,1207
598959076,20detik,Berenang Bersama Gajah di Taman Nasional Way Kambas Lampung https://t.co/PWNrYutKqM,2021-06-08 21:06:12,2021-06-08 23:59:19,,84094,10
1096384188591140865,simpanggsiur,@ibrahimbaskara_ Giroud gacor men opo bar wisata lendir po 😂,2021-06-08 21:04:57,2021-06-08 23:59:19,2953167852,143,194
2952189942,AyuTasia_,"Curug Cibeureuma 
https://t.co/KMqyOVUmU3
#curugcibeureuma #Bogor #AirTerjun #Wisata #Travel",2021-06-08 20:53:54,2021-06-08 23:59:19,,2069,1789
973161283,idbcpr,Pantai Bugel Pesona Wisata Pantai Kulon Progo - https://t.co/t2FxVgWIAE https://t.co/k9gjKrTHYc,2021-06-08 20:53:18,2021-06-08 23:59:19,,35497,982
175529813,Ahmad_Ridwan_,@republikaonline Lha yg dibatalkan haji tahun ini apa namanya ? Wisata???,2021-06-08 20:44:50,2021-06-08 23:59:19,22126902,77,148
1174668419322368000,alightinureyes,"RT @ParkJisung_INA: 210608 OP ngeliat sign &amp; tulisan #JISUNG di tempat wisata Cable Car Busan yg Jisung datengin kemarin

Jumat, 4 Juni 202…",2021-06-08 20:38:00,2021-06-08 23:59:19,,3270,3820
1147886864663138304,fina_chindev,"RT @Kemenparekraf: Untuk memeriahkan Hari Laut Sedunia, kita main game yuk, Sob! 

Coba tebak destinasi wisata yang ada di slide 2 🧐 

Urut…",2021-06-08 20:34:40,2021-06-08 23:59:19,,1066,1704
1398372422106058752,abditoryan,"Ngebacain thread tentang GH dan tanggapannya.

Masih ada aja orang yang reply “kan udah tau itu tempatnya buat have… https://t.co/3j3PbXBFil",2021-06-08 20:32:49,2021-06-08 23:59:19,,62,71
298595790,FerryM1,"RT @CNNIndonesia: Sumatra Dominasi Zona Merah Covid, Diduga Akibat Wisata https://t.co/giTWgpTXlT",2021-06-08 20:30:14,2021-06-08 23:59:19,,2462,2811
2477908352,beten5,"RT @TelkomIndonesia: Sobat, setelah disahkan PBB pada tahun 2008, untuk menghargai laut di dunia, maka setiap tanggal 8 Juni diperingati se…",2021-06-08 20:25:16,2021-06-08 23:59:19,,5,34
2952189942,AyuTasia_,"5 Kota terindah di Indonesia versi traveler https://t.co/KMqyOVUmU3

#Travel #Indonesia #TempatWisata #Wisata #Liburan",2021-06-08 20:23:50,2021-06-08 23:59:19,,2069,1789
1190311633085591552,GamaelBen,"RT @CNNIndonesia: Sumatra Dominasi Zona Merah Covid, Diduga Akibat Wisata https://t.co/giTWgpTXlT",2021-06-08 20:17:26,2021-06-08 23:59:19,,10949,7916
1555902290,NTX24,Banyak objek wisata menarik di Natuna selain tentu saja wisata bahari ternyata memiliki Gunung Ranai yang mempesona dan unik #Natuna,2021-06-08 20:09:43,2021-06-08 23:59:19,,807,19
1409896176,brownie_zuu,mochi sama tempat wisata https://t.co/o5oWLuKxFv,2021-06-08 20:08:58,2021-06-08 23:59:19,,322,243
1218050582528741378,cookieforcejs,"RT @ParkJisung_INA: 210608 OP ngeliat sign &amp; tulisan #JISUNG di tempat wisata Cable Car Busan yg Jisung datengin kemarin

Jumat, 4 Juni 202…",2021-06-08 20:08:28,2021-06-08 23:59:19,,240,744
3454020493,mury_eko,"RT @ganjarpranowo: 4 Kecamatan Zona Merah, Bupati Semarang Tutup Tempat Wisata Religi
Klik untuk baca: https://t.co/ZYf1mB79Pq",2021-06-08 20:05:34,2021-06-08 23:59:19,,4144,3811
388190238,idntimes,"RT @idntimes: Informasi Wisata Pantai Kesirat: Lokasi, Rute, Harga Tiket, dan Tips https://t.co/rmRVW0GchN https://t.co/VCmiRcIwDb",2021-06-08 20:05:33,2021-06-08 23:59:19,,407697,287
798750437780254721,DESACLEKATAKAN1,"Akses CCTV Desa, terpasang di 5 titik Batas Desa,menjadi media penghubung Desa dengan masyarakat dan menjadi Media… https://t.co/9b2pi1yW3V",2021-06-08 20:03:45,2021-06-08 23:59:19,,500,430
1111991403238744064,dhaseti,"RT @MSNindonesia: Wisata Gunung Blego via Magetan, Ada Telaga Tanpa Air di Puncaknya https://t.co/EzhpfXUpmC",2021-06-08 19:55:43,2021-06-08 23:59:19,,758,754
3036733016,Security66SCTV,Reservasi dan info wisata goa pindul CP: 087843175658 - 088806004886 Pin:312444E4 #tour #adventure #wisata #jogja #goapindul #liburan,2021-06-08 19:54:52,2021-06-08 23:59:19,,23,1
2621920036,sugawifeyyy,"Kangen main ke lembang, kayanya dulu pas masih sma jaman jaman nya ngejelajah semua wisata yg ada di lembang. Bcs a… https://t.co/qW06RH0gIH",2021-06-08 19:54:26,2021-06-08 23:59:19,,9228,979
2952189942,AyuTasia_,"Menikmati sisi lain Borobudur di Punthuk Setumbu https://t.co/KMqyOVUmU3

#Borobudur #Yogyakarta #Wisata #Liburan #Travel",2021-06-08 19:52:35,2021-06-08 23:59:19,,2069,1789
1358669461218152452,risma_christine,"“Apalagi untuk wisata misalnya kalau mau mencari halal tourism kita punya pantai, gunung, dan alam yang luar biasa.… https://t.co/yjAWuEdspZ",2021-06-08 19:52:31,2021-06-08 23:59:19,,21,47
26279886,d3vilicious,"RT @ganjarpranowo: 4 Kecamatan Zona Merah, Bupati Semarang Tutup Tempat Wisata Religi
Klik untuk baca: https://t.co/ZYf1mB79Pq",2021-06-08 19:48:26,2021-06-08 23:59:19,,8248,726
4121124258,budisiswa01,"RT @ganjarpranowo: 4 Kecamatan Zona Merah, Bupati Semarang Tutup Tempat Wisata Religi
Klik untuk baca: https://t.co/ZYf1mB79Pq",2021-06-08 19:47:21,2021-06-08 23:59:19,,1108,1742
901665189392613376,JurnalSmi,"Karena Sukabumi Punya 11 Destinasi Wisata Keren Ini, Tak Perlu Bingung Saat Ingin Liburan Nanti!..s.id/2dl
#sukabumi #inisukabumi",2021-06-08 19:44:57,2021-06-08 23:59:19,,92,15
1317617474,ImamMimumemo,Enimart mewujudkan wisata religi Anda umroh ke tanah suci. Subhanallah!!! pin: 228BE2DE|ph: 085716300125,2021-06-08 19:38:40,2021-06-08 23:59:19,,56,99
71739837,NyiPenengah,"RT @teeadnu: Pagi Tweeps siapa yg disini sudah pernah explore wisata Purbalingga? spt Kutabawa Flower Garden, curug nagasari, gunung sendar…",2021-06-08 19:38:26,2021-06-08 23:59:19,,3750,3698
403984110,seputarbaliNews,Destinasi wisata tahan gempa https://t.co/l8mjkxjUG9 https://t.co/t5vna083ri,2021-06-08 19:38:05,2021-06-08 23:59:19,,4732,724
71739837,NyiPenengah,"RT @fitrian: Waktu tahu Bandara Purbalingga J.B Soedirman sudah dibuka, saya langsung japri teman yang tinggal di Banjarnegara, minta diaja…",2021-06-08 19:35:47,2021-06-08 23:59:19,,3750,3698
705657752597635072,fantastiktour,AYO WISATA KE THAILAND! Untuk info paket liburan lebih lanjut kunjungi office kami di Komp. Ruko Dermaga Culinary P… https://t.co/3WIqt8LSSB,2021-06-08 19:35:01,2021-06-08 23:59:19,,571,3579
259142389,mhdabdur_,RT @kijkkhrushchev: agar startup objek wisata pariwisata berkelanjutan teknologi hijau 4.0 machine learning data millenial sustainable deve…,2021-06-08 19:33:59,2021-06-08 23:59:19,,271,348
904599081602899968,kurniayy,"Rayuan Wisata Vaksin, Indonesia Dimulai dari Bali https://t.co/wTTL4g9icY https://t.co/VZ20Ctw43s",2021-06-08 19:32:09,2021-06-08 23:59:19,,12,17
1023572678,climax_ao,"yang cewek jangan ragu buat wisata adventure, kami juga punya guide cewek buat nemenin kalian semua, jadi gk prlu canggung2 deh :p",2021-06-08 19:29:25,2021-06-08 23:59:19,,678,21
1044444121400664066,candoddi,"RT @budimandjatmiko: Kampung halamannya Khabib Nurmagomedov di Republik Dagestan (subyek federal Rusia)..Membacanya, jd teringat kisah2 Tim…",2021-06-08 19:26:01,2021-06-08 23:59:19,,159,533
973161283,idbcpr,Pantai Bugel Pesona Wisata Pantai Kulon Progo - https://t.co/Osyr98wuzq https://t.co/3EI2hh5t13,2021-06-08 19:23:15,2021-06-08 23:59:19,,35497,982
1266411571,UmrohHajiInd,"Super Sumsel, Wisatawan Nikmati Diskon Hotel, Tempat Wisata, Sampai Servis Mobil - Travel https://t.co/1eraI9adJE https://t.co/JkhcnibRyw",2021-06-08 19:23:15,2021-06-08 23:59:19,,541,6
1364580100805517313,JogjaTrans2,5 Rekomendasi Tempat Wisata Baru di Yogyakarta yang Seru untuk Dikunjungi - Yahoo Berita https://t.co/2VpobRymrV,2021-06-08 19:23:07,2021-06-08 23:59:19,,0,13
872094366,PulauTidung123,Sandiaga Siapkan Paket Wisata Vaksin Dosis Lengkap untuk Pelancong - Tempo https://t.co/tgiIQkEaeC,2021-06-08 19:20:10,2021-06-08 23:59:19,,147,284
