id_str,from_user,text,created_at,time,in_reply_to_user_id,user_followers_count,friends_count
1180341292816973824,Indri87599310,"RT @Mydwiyanti: Terpantau dari Trailer ke 2 keluarga Buana bakalan liburan ,, apakah liburannya menyenangkan atau malah membangongkan ? ..…",2021-06-07 11:54:43,2021-06-07 11:54:43,,4,14
276295548,Yunamorolls,@jznkyu Aku lagi liburan~,2021-06-07 11:54:38,2021-06-07 11:54:38,917336787869036544,877,443
412135492,fardanmj,"@Gloriosabela kerja kerja kerja tipes ❌
kerja kerja kerja liburan ✔️",2021-06-07 11:54:34,2021-06-07 11:54:34,1128602321833775104,400,247
1356249289278726144,TravelerAether_,@dandeionknight || Liburan dulu dong 😔,2021-06-07 11:54:04,2021-06-07 11:54:04,1372744850798305281,213,181
1137996947040526340,SumutposO,Mau Liburan Sekolah yang Seru? Begini Caranya https://t.co/9sz4bmvdbP,2021-06-07 11:53:48,2021-06-07 11:53:48,,261,48
1369683320854908930,sushiboy_20,@kokotano15 Yukk sekalian liburan,2021-06-07 11:53:42,2021-06-07 11:53:42,1378751659958890497,692,545
973161283,idbcpr,Serunya Liburan Ke Bukit Lintang Sewu Di Akhir Pekan - https://t.co/beCamqAaJQ https://t.co/hjlPN0OqVx,2021-06-07 11:53:41,2021-06-07 11:53:41,,35502,983
1254990688086712323,05WHRT0,pgn liburan https://t.co/OKztVa2pYu,2021-06-07 11:52:58,2021-06-07 11:52:58,,1836,1934
1077691565605187584,twins_ambar,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 11:52:56,2021-06-07 11:52:56,,176,520
2952189942,AyuTasia_,"Rekomendasi Hotel Murah di Jimbaran, Bali https://t.co/KMqyOVUmU3

#Jimbaran #Bali #Travel #Hotel #HotelMurah #Liburan #Wisata",2021-06-07 11:52:45,2021-06-07 11:52:45,,2069,1789
1313708404645326849,seokiekasa,"Liburan tiba, saatnya hapus gcr wkwk 

Ps ; ni tdi pgi https://t.co/BdBKWHAF17",2021-06-07 11:52:43,2021-06-07 11:52:43,,1962,1983
410580411,downforyeol,"part yg paling dibenci kalo mau liburan adalah packing

mager😩😭",2021-06-07 11:52:24,2021-06-07 11:52:24,,7769,4490
1195619160501313541,wtfckareu,Liburan ke Bali sambil diet bisa ga yah😁,2021-06-07 11:52:12,2021-06-07 11:52:12,,1772,940
899270951245799424,sydongie,"@thestorykids @Stray_Kids sender semangat, gapapa tau kok sender ngk bakal nyerah se gampang itu cm lagi capek aja… https://t.co/IL02FwLLJa",2021-06-07 11:52:00,2021-06-07 11:52:00,418536328,1003,955
2515888915,laluiluka,@k_limasada tiket liburan ke labuan bajo,2021-06-07 11:51:55,2021-06-07 11:51:55,505816558,802,846
1096270487070507009,ONEWAYCHEESEU,@OfflinerLiner Liburan ajaaa,2021-06-07 11:51:53,2021-06-07 11:51:53,1235443973860155392,2363,183
1381871226272903168,chaeryeow,@jennierubyatno KAKAK &gt;____o miss you? ada apa ini mention mention idol? aku sedang menikmati liburan di jeju,2021-06-07 11:51:29,2021-06-07 11:51:29,998103540508778496,273,281
1139034666512527360,ayayayahush_,"gini sayang aku kasih tau, sekarang anak anak lagi liburan setelah kingdom alias beberapa member pada pulang, kalo… https://t.co/NSFPkwS1Ab",2021-06-07 11:51:17,2021-06-07 11:51:17,,359,633
1163954849915912192,lofmaiself,Atp kalo liburan sehari bisa post ig 10 kali wkwkwkk laporan sebenrnya ke pacar biar ga nanyain muluuuu,2021-06-07 11:50:58,2021-06-07 11:50:58,,220,363
1401442402880032771,TUSLAM75071346,RT @idntimes: Pemerintah Kota Bandung mulai mewaspadai kenaikan kasus pasien virus corona pascalibur panjang Lebaran dan libur tanggal mera…,2021-06-07 11:50:41,2021-06-07 11:50:41,,2,50
1235443973860155392,OfflinerLiner,"Burnout banget, bener2 butuh liburan",2021-06-07 11:50:34,2021-06-07 11:50:34,,311,780
1270671152646504448,oppgan,Pengen jadi kaya biar bisa liburan kaya gun,2021-06-07 11:50:23,2021-06-07 11:50:23,,670,736
1183752075026395136,Imnanadongies,"@AdjieSanPutro Belum, baru masuk list tontonan pas liburan ☺️🥰",2021-06-07 11:49:17,2021-06-07 11:49:17,38394524,0,7
1378894431433023488,Argnesbrlnti,"@ErisaDwiyana Kwkwkw bisa jadi sih kak, tapi kemaren bukannya lagi pada liburan bareng anak anak, apa uda balik?",2021-06-07 11:48:59,2021-06-07 11:48:59,430695316,44,235
1325245561604206592,WinnyMarianaW,"Pen bngt liburan ke labuan bajo, yuu bisa yuu semngat menabung..",2021-06-07 11:48:46,2021-06-07 11:48:46,,11,13
1336830690747318272,Sindy13601107,"RT @Noerrrkek: @Ditakaaar @5ecretNumber Alhmdllh kalo gtu,sht2 aja kan,,ngmng2 Lg liburan y..

DITA DITAMIN DAY

 #DITA #디타
 #시크릿넘버
 @5ecre…",2021-06-07 11:48:40,2021-06-07 11:48:40,,186,429
1686225529,abang_warnet,@gowjek Masa liburan bang 👀,2021-06-07 11:48:35,2021-06-07 11:48:35,1004713276695932928,27,99
1213297101204930561,blueberrieyslix,@bertanyarl ini td abis liburan di pakuwon ama adek https://t.co/93DvmZy713,2021-06-07 11:48:10,2021-06-07 11:48:10,740913957293068289,1939,1884
531088439,sa_gitaa,Butuh liburan banget ini mumet🤯,2021-06-07 11:48:10,2021-06-07 11:48:10,,518,433
856297410,dulukurus1,RT @BenJogja4: @jubel122905 @TheArieAir @wiwikherma @jtb_89 @IBRAHIMCruise @iwanhar70601721 @TJDianchan1 @renspeto @l_yadha @Saputro275 @Ah…,2021-06-07 11:47:58,2021-06-07 11:47:58,,9652,9173
1133947873224155136,BenJogja4,@jubel122905 @TheArieAir @wiwikherma @jtb_89 @IBRAHIMCruise @iwanhar70601721 @TJDianchan1 @renspeto @l_yadha… https://t.co/dAzn9pym0U,2021-06-07 11:47:27,2021-06-07 11:47:27,4801280174,5346,5647
1122769482378670080,nugrahafrizal,"Liane do pengen liburan neng gunung pantai, dll. tapi cita2 ku tetep pengen rene https://t.co/vYaU4dYN3R",2021-06-07 11:47:21,2021-06-07 11:47:21,,125,147
1851254599,habromanla,Dilema antara pergi liburan atau ngegabut beli banyak makanan.,2021-06-07 11:46:52,2021-06-07 11:46:52,,406,395
398719256,Rins0901,"Kadang kalo gw diajakin liburan ke LN seringnya nolak. Dibilang sombong ama temen biarin aja. Boro-boro liburan, mi… https://t.co/yf5VnRbwjS",2021-06-07 11:46:42,2021-06-07 11:46:42,,127,776
1190486218720473088,Rismaliez85,"RT @jubel122905: RELEASE PROMOTE

Yuk saling Follow

Yang mau nambah teman, sahabat &amp; follower, Saling Follow ya

Follow : @jubel122905 
🆔…",2021-06-07 11:45:51,2021-06-07 11:45:51,,20968,16719
144031802,lendymut,"Hayuk Hari Senin, kita liburan main ke laut yuuk..
Eh, tapi kan masih pandemi yaa... bisa gak sih, liburan di rumah… https://t.co/YEYWbAKB5z",2021-06-07 11:45:31,2021-06-07 11:45:31,,3260,1958
388859764,ifaelsj,Kok jadi pengen liburan berdua sama doi ye,2021-06-07 11:45:30,2021-06-07 11:45:30,,61,62
962151294,dagdigdugh,liburan sama pacar https://t.co/xLrOwgfJF6,2021-06-07 11:45:14,2021-06-07 11:45:14,,303,279
1296305201100361728,zzahstud,@aliraibseli aaa bener juga...gue drtd kepikiran terus padahal harusnya liburan 😔😔😔,2021-06-07 11:44:55,2021-06-07 11:44:55,1372814849990823937,287,419
1076409492554670081,tdean,Reagan dan Narisa lagi liburan. https://t.co/UUVFblXfsJ,2021-06-07 11:44:46,2021-06-07 11:44:46,,304,338
1381945320,camadiya,"ternyata pernah, pas smp, tp lg liburan, jd dikasi kado aja, masi bocil y jd gaada ajang ketemu”an bebas, jd sm aja… https://t.co/dZns7JqLSg",2021-06-07 11:44:39,2021-06-07 11:44:39,1381945320,219,161
947059335519072257,vexvlx,otw liburan tapi gadibolehin ajekdkakkdks sedih,2021-06-07 11:44:16,2021-06-07 11:44:16,,33,160
1313113104226504705,lovwthu,"pusingg, pingin liburan",2021-06-07 11:43:20,2021-06-07 11:43:20,,7,67
1299230492919607296,Lecheeks_,"@soundthalia Gatau, kayaknya butuh liburan hshshs",2021-06-07 11:43:06,2021-06-07 11:43:06,1366204037004058627,639,647
1130637440589258752,jiminiepaboow,Capek bgt mo liburan. Bhayyy😭😭,2021-06-07 11:42:56,2021-06-07 11:42:56,,123,648
60571511,yonasboyke,"RT @Noerrrkek: @Ditakaaar @5ecretNumber Alhmdllh kalo gtu,sht2 aja kan,,ngmng2 Lg liburan y..

DITA DITAMIN DAY

 #DITA #디타
 #시크릿넘버
 @5ecre…",2021-06-07 11:42:55,2021-06-07 11:42:55,,53,204
1280174098333614093,Thebstdmnthings,"@yourayy_ Walaupun lagi liburan, tapi dividio2 yg ada mereka malah sibuk main hape sendiri2, karna ini paling ya wk… https://t.co/HsRaB6AbGr",2021-06-07 11:42:13,2021-06-07 11:42:13,231819192,32,119
1252477976383336449,sunicamoon,"RT @expleories: cieee daada yang liburan bareng uhuk :"" https://t.co/06ubQpdH16",2021-06-07 11:41:55,2021-06-07 11:41:55,,27,55
1397349334853685249,lapakmelarat13,"Ok cukup liburan nya 
Saat nya nganggur lagi",2021-06-07 11:41:47,2021-06-07 11:41:47,,59,160
1288287989634760705,dimasrangga94,@alter18base butuh hiburan apa liburan?,2021-06-07 11:41:28,2021-06-07 11:41:28,1282263617623085056,193,1021
1031549094,andikceritanya,"RT @Ria_Bilqis: Siapa yang sudah gak sabar untuk liburan? Semoga pandemi segera usai ya. Supaya bisa liburan, nonton konser, dll. 
Bagi yan…",2021-06-07 11:41:20,2021-06-07 11:41:20,,2248,2021
1217993502606315521,adhedps,dari aku yang udh jarang liburan https://t.co/nJqf3Au9xz https://t.co/eih3E4U4Pe,2021-06-07 11:41:08,2021-06-07 11:41:08,,1396,1210
1268923442536910848,ndess_5,"RT @Noerrrkek: @Ditakaaar @5ecretNumber Alhmdllh kalo gtu,sht2 aja kan,,ngmng2 Lg liburan y..

DITA DITAMIN DAY

 #DITA #디타
 #시크릿넘버
 @5ecre…",2021-06-07 11:41:03,2021-06-07 11:41:03,,1370,911
996608529938067456,tongenie,Keknya ikon lg sibuk liburan wkwkw,2021-06-07 11:40:52,2021-06-07 11:40:52,,84,454
220046016,Ditakaaar,"@Noerrrkek @5ecretNumber Alhamdulillah sehat, nur gimana kabarnya? Sibuk banget yak jrng keliatan keknya. Gak ada l… https://t.co/qs2wxG5sr9",2021-06-07 11:40:37,2021-06-07 11:40:37,1279031841807233024,1352,183
129795743,icekwons,RT @wonuwon: mau liburan 🥲 huhuhu yuk gpp yuk dikit lagi,2021-06-07 11:40:07,2021-06-07 11:40:07,,263,225
809169169404960768,K444Dhek,"RT @jubel122905: RELEASE PROMOTE

Yuk saling Follow

Yang mau nambah teman, sahabat &amp; follower, Saling Follow ya

Follow : @jubel122905 
🆔…",2021-06-07 11:39:49,2021-06-07 11:39:49,,6798,7475
732179818150690816,wonuwon,mau liburan 🥲 huhuhu yuk gpp yuk dikit lagi,2021-06-07 11:39:11,2021-06-07 11:39:11,,6201,482
1335411030852177920,lovvscoups,RT @periiglass: liburan bareng https://t.co/HZP36c5s1l,2021-06-07 11:39:08,2021-06-07 11:39:08,,228,271
1150244124731199488,ardanis_yusril,@annastsyaa_ Mungkin km butuh liburan di tengah kesibukan an mu bangun makan tidur berak,2021-06-07 11:38:48,2021-06-07 11:38:48,1214882607667634176,20,26
1279031841807233024,Noerrrkek,"@Ditakaaar @5ecretNumber Alhmdllh kalo gtu,sht2 aja kan,,ngmng2 Lg liburan y..

DITA DITAMIN DAY

 #DITA #디타
 #시크릿넘버
 @5ecretNumber",2021-06-07 11:38:45,2021-06-07 11:38:45,220046016,650,542
129394706,kutukupret21,"RT @hotelestetik: Rekomen Penginapan Jogja 100rban buat berdua, Nyaman, Gak Rame, dan Instagramable. 

bisa buat wishlist liburan tahun dep…",2021-06-07 11:38:44,2021-06-07 11:38:44,,21,542
1147301216029818880,ganacca,"Pas liburan                  Pas sampe rumah
                                         /buka pintu… https://t.co/woZpLHieIu",2021-06-07 11:38:33,2021-06-07 11:38:33,,318,360
1366664218661978114,windy__salto,"@cherryshoko0125 Untung onok pemandian umum yo, iso ngungsi karo liburan sejenak 🤣",2021-06-07 11:38:17,2021-06-07 11:38:17,917988356520333315,97,184
1337013685248651264,jcIia,"@songkawg Harinya seneng kak, lagi liburan gitu ceritanya. Hbu? Anyway nevertheless kapan tayang ya kak... Kepo...",2021-06-07 11:37:50,2021-06-07 11:37:50,1564873849,488,427
314004259,almavarazizah,Liburan di Singapore,2021-06-07 11:37:47,2021-06-07 11:37:47,,624,230
1191354695391907841,RianYunianta,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 11:37:01,2021-06-07 11:37:01,,92,114
1308841095153872896,IBRAHIMCruise,"RT @jubel122905: RELEASE PROMOTE

Yuk saling Follow

Yang mau nambah teman, sahabat &amp; follower, Saling Follow ya

Follow : @jubel122905 
🆔…",2021-06-07 11:36:48,2021-06-07 11:36:48,,7811,4796
98117456,kikiiap,@gabriellegebiii Dah pengen liburan yaaaa,2021-06-07 11:36:38,2021-06-07 11:36:38,1121437449626869760,416,207
4523082375,datiknurp13,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 11:36:38,2021-06-07 11:36:38,,153,181
1299732671011069952,BALENCIAGUN,@taygunized Gak bsa gitu ya biarin orang happy2 tanpa julit. Ckckckc mesti iri banget gun liburan mewah dia ga bsa lol,2021-06-07 11:36:00,2021-06-07 11:36:00,761187510345093120,497,150
994504591,wooflepuff,@aphrodiie YA SAMA SIH INI JUGA MAU LIBURAN BELOM IJIN XIXIXI TAKUD GA DIIJININ,2021-06-07 11:35:59,2021-06-07 11:35:59,1233577173857890304,216,77
430695316,ErisaDwiyana,@Argnesbrlnti Ah paling 1½ botol teler wkwkwk curiga liburan sma chani tpi kecil kemungkinan🤔,2021-06-07 11:35:59,2021-06-07 11:35:59,1378894431433023488,508,687
1155086461290442752,matchapotatoes,"Pengen da liburan brg keluarga ke bandung

Keluarganya padil jaidi tp",2021-06-07 11:35:55,2021-06-07 11:35:55,,1042,1305
1196748004499214337,chocolavacakeee,Emang kalo liat orang jalan-jalan ke Bali tuh selaru bikin mupeng ya. Emang liat konten instagram org liburan tuh s… https://t.co/aHDh7FepPd,2021-06-07 11:35:01,2021-06-07 11:35:01,,11,217
1314836369198333952,ambalacanai,"@SlNARAN Liburan nanti, Embun keburu balik ke Jakarta. Mending sekarang aja, bolos 👀",2021-06-07 11:34:41,2021-06-07 11:34:41,1359521180718272519,53,57
1033961563,gunsamudro_22,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 11:34:02,2021-06-07 11:34:02,,583,1550
1401769501859876870,Kyaa20473804,"@Shouyou___ @SitLola @5ecretNumber @sushicrashhh @suamisoodam Hai ka Shou 🤗

ka Lola wktu itu lgi liburan keliling… https://t.co/L1sfUwg8lU",2021-06-07 11:33:11,2021-06-07 11:33:11,757205976,134,206
725207156992024576,dewi_cirebon,Liburan menjadikan setiap anggota keluarga anda lebih dekat dan lebih terasa rasa kekeluargaannya. - See more at: https://t.co/FMuYnlIgrZ,2021-06-07 11:33:11,2021-06-07 11:33:11,,458,40
1303245192615530496,thatsokaybestie,"@pembangunannn @bertanyarl oalah, makasih bgt infonya kak 🥺🥺🥺 emg lagi pengen belajar lukis bgt nih mumpung lg liburan 🥺🙏",2021-06-07 11:33:07,2021-06-07 11:33:07,1316194909041258497,7,106
2697750150,Yeonnieby,"Banyak yang kelar uas, gue uts aja belum kelar😭 temen yang beda kampus otw liburan, gue masih kelas. Nangi banget https://t.co/LrNpeVOXNt",2021-06-07 11:33:00,2021-06-07 11:33:00,,180,249
1147301216029818880,ganacca,"Pas liburan                                Pas sampe 
                                                       rumah… https://t.co/bZ8csiILMU",2021-06-07 11:32:33,2021-06-07 11:32:33,,318,360
1299433999081725952,cubitusbets,"Akhirnya bisa main lagi, harus nunggu liburan dulu huhu",2021-06-07 11:32:28,2021-06-07 11:32:28,,15,70
1301547671295938560,konjugasii,"Tahun ini BTS belum ada konten liburan.

Need liburan virtual sama bangtan🙏🙏",2021-06-07 11:32:28,2021-06-07 11:32:28,,893,414
1323943956745396225,taeyobbi,@tinyouha Adminnya butuh liburan kayaknya😫,2021-06-07 11:32:27,2021-06-07 11:32:27,1323163378567708674,183,101
1425822002,Vnoe1980,"RT @basunanda21: Yuhuu, yang masih liburan, bisa nih baca-baca buat ngisi waktu luang. Pengalaman menginap di beberapa hotel/penginapan den…",2021-06-07 11:32:26,2021-06-07 11:32:26,,116,885
1228354950,karreayam,culik aku liburan pls,2021-06-07 11:32:11,2021-06-07 11:32:11,,313,272
1262422941616107525,rungjin,RT @YthNancy: @chaerymuch ALA SAYANG MAAF TELAT BANGET TAPI HAPPY BIRTHDAY🥳🥳💗💗 hihi semoga semakin lucu imut dan pastinya sayang terus ma a…,2021-06-07 11:32:10,2021-06-07 11:32:10,,399,450
1308956121550540801,lupakansaja__r,"Adakah admin yg liburan ke bandung 
maen sini Bang...satttt",2021-06-07 11:31:06,2021-06-07 11:31:06,,6,76
1614499416,yunamaliaa,Seneng bgt liburan langitnya biruuuu banget 😍,2021-06-07 11:30:06,2021-06-07 11:30:06,,106,251
390777970,sitidewiasih,butuh liburan..,2021-06-07 11:30:01,2021-06-07 11:30:01,,162,31
4801280174,jubel122905,"RELEASE PROMOTE

Yuk saling Follow

Yang mau nambah teman, sahabat &amp; follower, Saling Follow ya

Follow :… https://t.co/NuEXP1Hy2r",2021-06-07 11:29:49,2021-06-07 11:29:49,,2255,2098
1071636172634415104,satriazzs,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 11:29:39,2021-06-07 11:29:39,,68,116
1145963346023182336,AffisenaA,"yaallah kok yo hp rusak pas wayae nabung gae liburan.
sungguh besar sekali ujianmu. alhamdulillah😇",2021-06-07 11:29:33,2021-06-07 11:29:33,,71,126
1357990044045176836,fadileeeeeeeeee,"Gue sampe rela bolak balik Palembang Lampung cuma buat move on. Ngabisin duit cuma buat liburan. Move on enggak, mi… https://t.co/XgaWRfEznr",2021-06-07 11:29:17,2021-06-07 11:29:17,,9,52
762284355364331521,iridescemt,"RT @aIevano: ⠀⠀
⠀⠀
Kalo ditanya destinasi liburan favorite ya gak muluk-muluk cuman pengen ke pantai. Semua pantai di dunia yang indah suns…",2021-06-07 11:29:07,2021-06-07 11:29:07,,352,225
1332036401299275777,deinbar,"RT @girlgrouparea: Mereka bukan idol tapi kumpulan anak old money yg suka nongki di cafe mahal abis itu liburan keluar negri gg! 
 https://…",2021-06-07 11:28:51,2021-06-07 11:28:51,,50,88
1076649046037520384,chccmnt,"Liburan kenaikan kelas belajar bass ah wkwkwk

Taun maren kepake bljr basjep",2021-06-07 11:28:33,2021-06-07 11:28:33,,1134,819
169882762,faradewiutami,Ingin liburan lagi setitik https://t.co/yU3jFmsIhU,2021-06-07 11:28:27,2021-06-07 11:28:27,,632,494
1247178800145690625,bukn_yutuber,"RT @advwxyn: Gak posting pasangan, bukan berarti gak punya pasangan.
Gak posting liburan, bukan berarti gak bahagia.
Gak updet story, bukan…",2021-06-07 11:28:13,2021-06-07 11:28:13,,2308,2141
1192617579791056898,nagoIee,"@oliviarudrigo HAI! makanya ngga pernah keliatan, ternyata lagi liburan ya?",2021-06-07 11:28:01,2021-06-07 11:28:01,728841161972932608,340,330
1152186537997557763,ExHarapan,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 11:27:09,2021-06-07 11:27:09,,29,174
1147301216029818880,ganacca,"Pas liburan                   Pas sampe rumah
                                          udah ditungguin di… https://t.co/gYDTg7Rz4x",2021-06-07 11:26:52,2021-06-07 11:26:52,,318,360
1166716480920023040,_dwiayuw,andai banyak uang aku marathon liburan:(((,2021-06-07 11:26:46,2021-06-07 11:26:46,,65,213
881052004943937540,chocobunniy,"offgun liburan bareng😱
ehe😊
#ออฟกัน https://t.co/aN17pjPF3X",2021-06-07 11:26:44,2021-06-07 11:26:44,,552,711
3581266453,LisiaSyaharani,Mas crush lg liburan. Ikut seneng karena dia bisa self healing,2021-06-07 11:26:36,2021-06-07 11:26:36,,39,155
2526545610,harunsbk,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 11:25:43,2021-06-07 11:25:43,,54,196
965600094,tiarabest_,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 11:25:29,2021-06-07 11:25:29,,1002,847
1162022023108812801,kucingkejedag,"@FOODFESS2 waktu pas liburan ke bali iseng cobain ini, tapi yg varian ini sama cookies n cream nya kurang masuk dil… https://t.co/UZGl83dB75",2021-06-07 11:25:11,2021-06-07 11:25:11,939277717966544896,108,140
2952189942,AyuTasia_,"Curug Dago Keindahan Tersembunyi di Bandung https://t.co/KMqyOVUmU3

#Bandung #CurugDago #Wisata #Liburan #Travel",2021-06-07 11:25:04,2021-06-07 11:25:04,,2069,1789
1307718806219886593,lattecaz,@falfali2x @WannaOne_twt aciee liburan bareng nii,2021-06-07 11:25:03,2021-06-07 11:25:03,806811137110966272,619,513
1397182098935537664,Arkilaa,"Waktu kelas 10, aku liburan ke rumah Eyang, Om, sama Tante. Tante bilang, ""Dek, besok kuliahnya di UGM aja biar bis… https://t.co/MgrG6agl4s",2021-06-07 11:24:57,2021-06-07 11:24:57,,2,11
1393175043073404929,allsntly,@fantailcape liburan kali ya buka commission skrg agak agak masih uas🧎🏻‍♀️,2021-06-07 11:24:52,2021-06-07 11:24:52,1359029140528136194,226,311
1130682660924215296,rifqirinaldi24,"Pegel dijalan ini namanya, bukan pegel liburan 😴",2021-06-07 11:24:43,2021-06-07 11:24:43,,31,59
1155134988737630208,michinsaramnae,"Jd gue sbnrnya kudu gimana ?? KERJA TEROSS GITU ?? Ga butuh liburan ?? 
Anak klo semakin di larang pasti semakin ja… https://t.co/J00jB0flz2",2021-06-07 11:24:29,2021-06-07 11:24:29,1155134988737630208,8,68
1147301216029818880,ganacca,Pas liburan      Pas sampe rumah buka                         pintu udah ditungguin diruang              diruang ta… https://t.co/paLcuFgRm3,2021-06-07 11:24:22,2021-06-07 11:24:22,,318,360
1055762490196340736,anggasajaa,Andai punya partner liburan yang asik pasti asik,2021-06-07 11:24:21,2021-06-07 11:24:21,,62,135
1344064996548911110,jenowwly,"@bertanyarl Baiknya beliau tuh, sampe-sampe temen gue yg rumahnya jauh dari asrama, dianterin sampe depan rumah. Ma… https://t.co/odjYw0wvgM",2021-06-07 11:24:20,2021-06-07 11:24:20,1344064996548911110,5,72
1336298207479906304,karoruchan_,pls pas liburan semester. inazuma keluar. pengen rekreasi ke inazuma...,2021-06-07 11:24:14,2021-06-07 11:24:14,,226,266
973161283,idbcpr,Panduan Tips Pergi Liburan Ke Nusa Penida Island - https://t.co/oQRIu9FGuT https://t.co/t4GIYai3Th,2021-06-07 11:24:09,2021-06-07 11:24:09,,35502,983
1401747614077358081,Nendi59938997,"RT @radenrauf: Kangen liburan, kangen nonton bioskop.
Kalau kamu, kangen apalagi?",2021-06-07 11:23:09,2021-06-07 11:23:09,,0,3
109163616,LinaNurk,"Riweuh punya anak 2 mah..
Lain liburan tapi pindah ngasuh haha",2021-06-07 11:23:07,2021-06-07 11:23:07,,797,168
109163616,LinaNurk,"Di sosmed banyak yg posting liburan ke pantai, mau itu Pangandaran sampe bali..
Kabita sih..
Tapiiiii",2021-06-07 11:22:46,2021-06-07 11:22:46,,797,168
127209542,kharissmaa_,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 11:22:38,2021-06-07 11:22:38,,452,343
1298781804476784641,keepurthoughts,baru liburan dah gini lagi anjing,2021-06-07 11:22:18,2021-06-07 11:22:18,,33,93
1348574178656468993,cottoncnyy,dahlah gw mau liburan di kwangya aja bsk,2021-06-07 11:22:08,2021-06-07 11:22:08,,769,836
616150820,Sung_Tae_Hoon,Pengen liburan,2021-06-07 11:21:57,2021-06-07 11:21:57,,9,83
1386493195,mnieeezzz,14hari gamasuk kerja berasa liburan anjay,2021-06-07 11:21:35,2021-06-07 11:21:35,,599,336
1400383016287883265,oblivaites,"ㅤ
Hari ini adalah kelas perdananya di tingkat lima, puan dengan surai panjang itu sudah mengenakan jubahnya dan ten… https://t.co/4pypUQ7m0A",2021-06-07 11:21:27,2021-06-07 11:21:27,1400383016287883265,195,286
1270183464076144640,sungderyy,next time bisaa yaa liburan lagi ke busan bareng 7dream 😂 https://t.co/nSilOG4q1Z,2021-06-07 11:21:09,2021-06-07 11:21:09,,607,671
179389855,fattraf,"RT @_kmrllh: Bikin design poster lowongan kerja, bukannya nulis ""Job Vacancy"" malah ""Job Vacation"". Fix gue butuh liburan. https://t.co/fVC…",2021-06-07 11:21:07,2021-06-07 11:21:07,,466,186
1366613080822620162,bznalvrae,"RT @expleories: cieee daada yang liburan bareng uhuk :"" https://t.co/06ubQpdH16",2021-06-07 11:20:58,2021-06-07 11:20:58,,158,225
1133952224307032064,fairyhansnoo,lah WEi mv teaser 2 bocor toh wkwkwk kasian nih admin butuh liburan kaya nya🤣,2021-06-07 11:20:58,2021-06-07 11:20:58,,880,1147
1147301216029818880,ganacca,Pas liburan                                     Pas sampe    rumah  buka pintu udah ditungguin di ruang tamu😃 https://t.co/zKjLLYCxgT,2021-06-07 11:20:27,2021-06-07 11:20:27,,318,360
1336298207479906304,karoruchan_,@monseuriee MANIFESTING INAZUMA SOON PEN REKREASI KE INAZUMA PAS LIBURAN,2021-06-07 11:20:01,2021-06-07 11:20:01,1363384230948925442,226,266
1633384968,Bagoeztnugroho,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 11:19:46,2021-06-07 11:19:46,,340,1704
952047523094396933,PutuAfn,"@fiachuuu Tergantung, mau kost atau nyewa rumah
Mau irit atau sambil liburan
Dan bali sebelah mananya, soalnya maki… https://t.co/qAnDINTeBt",2021-06-07 11:19:05,2021-06-07 11:19:05,3196284414,15,69
1320776122678734849,Antontantentun,"RT @merapi_uncover: Ora posting pasangan,ora berarti Jomblo
Ora posting liburan, ora berarti ra duwe duit
Ra update  story, ora berarti ra…",2021-06-07 11:18:48,2021-06-07 11:18:48,,103,227
1086223547498786816,nraisyahfthr,"@day6confess 🧕 : a liburan skuy. Sumpek bgt di rumah mulu
🧔 : Ayo kita ke kebun raya Bogor https://t.co/m7xb1m6qBx",2021-06-07 11:18:34,2021-06-07 11:18:34,1207580273476374528,9,82
4532002453,PepiPuspitasar3,"Buat temen2ku, liburan main yu? Sblm nnti aku jd org sukses yg kerjaannya diluar negeri, sblm aku pindah2 Negera. P… https://t.co/0vCRdO4zeQ",2021-06-07 11:18:18,2021-06-07 11:18:18,,62,242
